852.5475 -91.94394 89.43958
779.8578 -104.3359 92.50275
494.4511 -82.88046 85.0747
935.3772 -125.1858 101.232
864.825 -31.41477 50.83572
930.4704 -151.8549 125.7924
978.3463 -167.4897 107.1025
768.6753 -119.3587 188.0239
565.7291 -108.8551 96.38751
565.0195 -124.4155 94.04212
1037.121 -228.2544 140.7686
475.4288 -73.23665 74.73984
610.5967 -123.2642 115.8131
964.3237 -99.02415 105.7
634.06 -159.559 212.1582
892.3182 -175.7375 110.1877
997.7992 -109.9187 78.43006
835.9078 -219.112 130.2189
590.3449 -68.48923 100.1646
575.2238 -133.2111 104.6552
718.5401 -77.05114 117.605
667.8597 -146.9311 85.80952
1065.071 -108.1137 89.01954
1062.021 -105.921 78.10988
888.7736 -173.2998 124.7175
912.6652 -103.5356 64.84133
656.4027 -106.1757 82.58865
703.6101 -102.7536 97.23102
671.972 -110.28 109.68
914.1386 -99.8147 85.88004
698.1908 -144.751 99.88878
682.365 -119.0585 80.80178
678.6499 -107.1479 68.75216
575.984 -21.83793 76.36048
616.3891 -145.2517 118.9308
715.9492 -185.8293 125.0396
1076.262 -228.9263 155.3734
834.0644 -162.4276 123.4334
542.219 -72.18462 74.85872
684.5349 -110.1233 161.63
540.7108 -67.33988 74.17749
647.8549 -117.2056 74.63356
644.4539 -21.19921 90.58764
627.6181 -68.56037 75.93625
867.8935 -71.87561 69.498
531.5591 -93.20042 82.21105
781.5215 -154.2155 102.8539
549.7353 -100.2991 71.52675
621.2419 -109.8141 100.4749
926.283 -181.5051 104.3887
546.324 -65.05689 87.72503
638.7928 -69.07106 100.7691
759.8545 -72.0862 83.01156
537.0106 -80.36805 89.56454
558.996 -67.23247 71.24043
798.8321 -79.50687 115.8555
536.248 -63.98787 119.2461
909.2692 -79.02655 84.15648
785.0813 -98.4009 85.39203
798.6246 -200.8808 145.0172
703.4104 -57.36249 114.6669
567.2674 -4.195167 106.8534
673.8013 -187.7107 140.4114
603.7637 -64.22801 71.96619
742.145 -163.6992 104.6561
702.2876 -56.72827 74.28856
827.1405 -38.42905 75.85282
537.8977 -105.0708 103.4524
633.0454 -125.1306 93.81463
514.6731 -6.654264 142.0715
649.7009 -23.33432 74.25662
560.3128 -78.17362 62.51912
606.071 -170.503 195.2602
697.7114 -75.99311 77.27337
609.8434 -109.838 115.3678
867.6105 -64.7671 76.18447
1006.978 -93.50928 108.5966
892.9948 -195.3278 115.9855
755.0388 -170.3741 120.3455
935.6648 -185.3549 113.6883
497.4407 -71.0035 60.41863
951.2478 -187.0169 99.42481
868.7194 -95.6487 73.6686
486.6226 -55.26716 93.90354
595.5509 -95.4673 103.2128
1016.928 -209.8141 140.9623
765.2956 -105.5633 81.24691
608.9512 -95.13331 83.27088
804.198 -132.3462 141.9983
738.5522 -166.725 113.9414
644.8159 -103.8381 102.3837
546.0494 -110.7058 125.3053
861.1989 -157.6927 109.1702
540.8855 -124.5577 112.4941
793.4054 -181.2211 179.0112
615.0771 -93.09985 91.68221
684.8133 -47.957 79.01833
1064.261 -152.5427 81.14119
987.7731 -147.7197 100.6848
774.7626 -155.4307 105.6709
