1125.789 -177.7233 158.5617
1112.909 -285.6759 177.6401
1251.619 -307.5511 142.8763
973.2098 -152.416 129.6388
690.4674 -207.6089 279.555
665.9909 -169.5669 154.2384
1489.186 -260.574 175.9653
1536.057 -117.8739 182.9057
1382.908 -176.7111 177.025
1040.684 -202.0157 308.7378
1175.391 -165.6369 148.3831
806.8014 -285.9839 223.2742
1397.363 -277.1933 175.7727
642.9508 -141.6775 254.9042
1275.17 -197.7795 130.4683
1073.496 -347.9035 265.8062
628.361 -152.9289 207.2845
1828.552 -406.0293 264.5005
986.0351 -417.013 467.7223
981.2005 -207.1365 262.1212
2116.24 -760.5006 440.557
1395.63 -220.7277 174.302
1096.063 -268.225 168.8925
1038.624 -205.2158 165.711
817.4618 -424.2335 596.2141
1575.945 -164.1535 143.6172
1256.718 -346.7568 233.3747
1882.341 -519.9797 245.6654
1165.425 -298.3355 253.9873
906.7087 -204.0718 184.7103
605.3118 -172.6123 321.4652
1240.48 -171.2282 215.7867
634.8279 -114.5117 139.4478
1472.943 -235.739 231.4918
992.5338 -256.0122 177.3711
1378.893 -215.5809 207.6708
1172.553 -189.9973 169.9404
1066.083 -170.8816 125.423
950.1141 -85.78663 220.2976
1014.586 -250.408 192.0656
1294.327 -224.1296 199.8952
1400.176 -304.0258 170.9344
1550.679 5.733367 129.5552
1867.692 -91.45978 218.2532
1926.291 32.47368 247.1872
948.2611 -171.4765 208.0812
2270.931 -305.1379 190.7319
642.2053 -124.0813 189.6574
1582.961 -237.0522 208.1757
1007.401 -162.1734 276.7641
1421.308 -305.3351 171.5092
1050.141 -195.4681 166.5975
1030.078 -305.1499 288.718
1119.451 -153.5964 160.7443
2200.413 -368.4175 179.6126
1622.656 -401.3742 225.532
733.8652 -121.8769 132.769
1187.214 -265.3511 207.8963
936.7481 -173.474 109.0999
755.5421 -145.6455 146.5929
1256.133 -296.0207 225.8153
813.8648 -148.0877 175.3368
670.5147 -151.604 259.1686
1035.216 8.815488 129.8703
1893.928 -338.1193 187.1151
1006.98 -167.3103 212.3039
1245.028 -168.0305 90.24856
847.0681 -235.5829 164.1693
747.9941 -179.3377 145.8078
921.1726 -167.5628 232.4177
1110.174 -152.2209 127.9957
1468.837 -347.5009 259.4027
735.5906 -188.9295 175.6708
952.2714 -261.8358 264.2136
1326.358 -102.5135 275.6116
978.3547 -314.3887 361.8901
954.0126 -133.0256 99.77869
1657.399 -510.5669 380.8599
714.2322 -94.01587 148.8047
1490.409 -726.3395 597.7336
760.6698 -169.3134 243.1455
1224.542 120.5292 297.7767
706.5066 -213.9756 278.2167
688.7082 -40.39954 142.231
754.8531 -69.23496 117.6448
671.1567 -80.26267 200.9853
1114.479 -253.0949 262.7303
1308.937 -248.5343 147.822
591.9127 -64.64918 147.8253
1515.342 -566.7249 417.5985
1414.185 -221.6434 194.3205
696.7153 45.33448 128.987
1086.342 -144.1323 172.5464
747.8068 -36.81315 197.1318
1581.968 -254.8563 177.2242
1248.628 -270.9086 233.5337
956.4942 -136.7503 131.7062
1295.042 -318.5776 255.8238
921.2483 -101.1182 119.7896
1157.127 -58.78456 151.0235
